Age,Annual_Income,Employment_Type,Investment_80C,Insurance_80D,HRA_Claimed,Other_Deductions,Previous_Year_Tax,Effective_Tax_Paid,Overpayment_Risk
37,975565.5750523236,1,93633.04992304528,34308.95592196217,0.0,41228.71900653824,83556.94300388056,80249.33437670345,0
37,1602657.1268577492,1,96280.61908278964,16459.39033239239,0.0,56996.60732047152,300996.62914790784,288542.65586890146,0
57,1486229.4027397083,0,141652.7686639703,20531.9816010562,200000.0,28513.79163717238,192943.03859411983,164534.4649910375,1
34,882909.7962071486,0,78395.93137048809,43202.656235192364,89012.43257916832,53101.21734926265,39102.7705165077,45507.99679524763,0
28,654533.7829761078,1,107137.57600328074,16445.282735077133,0.0,27116.942962855235,27954.032255265076,28162.939120077885,0
57,1439094.466633002,0,98966.32323825933,48221.836658750086,177340.24434912018,41300.3560872408,139534.88276197456,145451.58329059923,0
30,2147290.384280731,1,132882.31991687723,8625.247349244646,0.0,54469.43709804185,474589.6263791819,452046.7402014297,0
53,1628406.0032823642,0,120219.68325620332,12083.990785358634,200000.0,8153.1739307367,205411.61057499674,240735.83272183067,0
32,1232678.7053142223,0,83389.35140674071,23183.987537745394,200000.0,24975.009595875377,111445.42700451345,101417.99339537883,0
29,1932747.8062751428,0,108373.96266413009,39870.43630276848,200000.0,38145.58642832678,328301.9511184085,321944.6991330302,0
54,1862889.4471498234,0,92873.73255864254,36578.77388141668,200000.0,23379.83942617185,332932.7907200358,303981.24542261154,0
44,2008631.6311957543,0,105142.15115151292,8723.300880719487,200000.0,21641.706432896113,351452.6781940872,349102.45942244836,0
46,1773559.1057370827,0,106834.61439856558,11834.251298391846,200000.0,19716.48627078985,258653.87280889179,254588.72940621228,0
29,1854360.9292444831,1,113244.98471198694,28763.149452541875,0.0,15945.427526655307,360319.6690801418,309701.33767320757,1
43,1792443.4124050257,1,122020.33099099241,14758.237264935147,0.0,59423.31937889414,286609.6531810924,310245.94124873594,0
25,1308998.021033429,0,119968.43567487394,21116.266223980172,164308.54832229533,64658.23905804147,96770.28940462148,104489.89218502163,0
24,845087.7042385619,1,33509.22642344956,24329.708774351446,0.0,49011.86137094296,77878.04542543857,74466.2399841131,0
50,1291545.8416827794,1,132548.24529421053,29712.30026752023,0.0,2099.965893555371,194917.26275420585,180298.89916268334,0
50,1941974.7908005416,1,146442.87191309378,12552.566221963269,0.0,55036.32365903013,384481.3158909142,394687.5889373867,0
55,1347595.6655621715,0,104407.69022894767,8157.007177747977,200000.0,37235.78887807557,122033.4514183048,118269.07581857395,0
55,1441816.3795570575,1,92582.2830936781,19928.16938970132,0.0,53067.706151852435,183984.69768435034,197886.258658905,0
49,1033686.026741422,0,117800.10941807697,4101.311242780003,200000.0,30613.68615639808,60607.618923359456,67524.21037059181,0
34,1279564.1711363108,0,129343.90497709009,26338.258554545613,200000.0,2889.734042196389,103684.6556434149,111083.7286953492,0
36,1496364.3332866295,1,127523.34261693642,41980.25796174871,0.0,47722.14901137586,275893.2436409627,235659.04106500582,1
44,1697024.8711435013,0,122847.67042506009,5948.78297163593,200000.0,31088.99447701086,279270.78142875043,247003.19780986535,1
47,1316535.6131297334,0,90236.2576489746,5636.52660647645,200000.0,61183.044688167254,113939.11564638294,126727.718203409,0
25,1288585.0297529204,1,138577.7426082099,4010.889943367607,0.0,51669.655577499914,122906.23295472213,141875.54571893517,0
47,1836870.2260595472,0,109793.50936931706,42393.0644880951,200000.0,25169.322344446657,210879.9454111123,238926.38069495905,0
30,1630106.6105752895,1,95502.8008122309,4035.244746408151,0.0,50685.73718486731,250910.96892388473,263367.87945272785,0
26,1679468.9860768598,1,86038.62987441676,49173.101769220135,0.0,34664.60196146715,300714.0299582275,265185.61355011247,1
53,2111328.2344273482,0,109170.33804811344,17916.5647023059,200000.0,13961.07665816816,369483.1350257069,383886.1318132172,0
41,1297970.2446358572,0,123258.11327931151,16438.107957123844,200000.0,29392.042360815525,102643.68277824877,112181.42099004916,0
32,1480392.3318073459,1,126576.43964060553,4581.587604852461,0.0,15579.367615605213,229368.42991496212,232026.43498068664,0
36,1720463.9097692587,0,147391.58379780798,29282.060631920842,199623.14106876118,348.3563956863978,224912.77695601046,251743.95821675847,0
53,1151397.0553367946,1,90720.36585646302,29294.110617639584,0.0,17275.704151240217,133689.03524288043,131768.3928968588,0
49,1591619.8953008475,1,149004.15656382864,24690.29136450714,0.0,14666.492813577524,276923.53284915554,254889.84663905326,0
43,1508878.5989036402,0,125827.31164005595,15551.007360794189,200000.0,303.58360808310556,190461.88609249756,194528.10375723394,0
38,2610919.7646276494,0,111796.0340395041,18429.044503271063,200000.0,54874.77576701525,452290.9894041111,496606.12155784795,0
47,1539947.8006660293,1,142173.59580937115,16025.169683686901,0.0,5388.945671959652,220949.46773272075,219061.3519298446,0
28,1962775.9062257328,0,128613.5819367375,21307.320414025093,200000.0,31434.13517572175,344595.7579762835,308536.6945610634,1
47,1831977.2855387372,0,104410.20503999107,17089.405274061297,200000.0,29251.822298794545,246774.3811261654,281446.3194708318,0
46,1037375.358743605,1,141885.99876035232,33775.8659932625,0.0,12698.568211388047,85254.30867742884,97452.65285065584,0
31,880470.4648157201,1,89995.39111375813,14789.323617363487,0.0,67680.79545761667,61753.97950466599,64237.48022149344,0
40,1598805.8421465177,0,128918.61490559537,17541.911574722708,200000.0,42261.352344880084,178887.07951180974,179737.51193668702,0
32,2002933.864858782,0,142747.29216602183,21772.994239457406,200000.0,56945.91320073851,275115.4220524673,297176.2593135224,0
34,1615165.9278252698,0,111389.13455783387,198.0917135450122,200000.0,34729.83900644651,166414.07816389183,193635.6215112558,0
29,1531540.7216068697,1,125983.28741718296,24604.1287110446,0.0,50596.83421610391,221526.71123039493,239011.3796528574,0
25,1386365.3388203,1,132128.23151464463,12790.990159646732,0.0,67884.54458182307,187015.44948709925,186571.5109434563,0
52,970415.5013614383,1,70854.60523177034,2807.522701225895,0.0,24388.378966217108,92390.39836925609,105252.27109770116,0
49,1115791.712964395,0,85841.64810164554,45551.064938239746,161141.03938927918,35298.46968969618,86916.1480214516,78974.32126771731,1
32,851074.5244641209,1,99429.57921849246,16120.9366943466,0.0,36017.58290844046,65109.53441678377,62411.16907653921,0
22,1058781.3603546994,1,83347.14469203533,21304.263183635212,0.0,69439.63714268971,112040.18363571382,111810.51623369091,0
59,1289596.70502826,0,130254.00812059168,41367.15791691209,142096.4258542756,16316.940247454915,129347.8587524402,125391.85298517976,0
45,1810406.4086067944,0,143761.2645967187,8339.44853768599,200000.0,47271.52560109551,299902.9302575284,277808.2578610349,0
52,1321973.095681761,1,104287.8298859013,42515.44047906705,0.0,9676.077491898464,209443.1997401584,174801.19110602041,1
47,1602250.3142198871,0,87144.32495964787,12081.897403868885,200000.0,64895.147243797364,228377.9244347091,203673.90472453882,1
26,1554091.6844706726,0,96300.47928535887,29451.894580765857,200000.0,41326.73433011889,204128.46655352545,196442.25306043317,0
41,1699619.5341931896,0,119359.70948877747,34283.91900830892,200000.0,60158.80689276291,269839.1743319989,240995.22048669995,1
32,1086074.0273930966,0,145986.18201742606,45250.69729338877,131082.91683441846,62666.90810376553,76052.91468039688,74831.0376033923,0
54,1923677.4860494193,0,115859.79109202817,30381.899734206596,200000.0,38997.693847290335,315884.597101999,329452.07741415873,0
59,937129.2060185629,0,40146.35593770266,22661.590062500014,200000.0,47740.508986673885,53192.57268532369,56486.50125685604,0
48,1320874.719045357,1,123944.82216014367,28613.46761708887,0.0,48910.44480202373,168721.42713219422,170457.0640869017,0
55,1491637.8368893687,1,131299.1455751559,10104.123137010196,0.0,32233.65764561311,169091.5196784396,198744.34570807335,0
36,1804057.9392598988,1,107529.85689949537,34453.71670749253,0.0,30438.67731118654,308271.8562242323,338041.63893792836,0
53,2051723.7342203013,0,130505.98450417901,9344.035602527762,200000.0,13033.17532847,287199.1863375777,321148.9064320887,0
42,1807212.608051356,1,102737.59705974328,27862.380603912847,0.0,26874.019235084645,346942.00298106374,292501.67608191987,1
26,2066366.5429823436,1,135236.31061174895,32380.18306802445,0.0,69352.98583818883,350468.3989256162,401592.42439443246,0
27,1168329.6281970781,0,103875.05116990482,44929.159020387735,200000.0,18890.310398294012,95052.7108299996,92703.55898662019,0
59,1976148.1920284838,0,97927.49641204381,22509.491298880723,200000.0,53370.863607327265,381488.3365200799,325529.41476781375,1
43,1907462.6919653201,0,141542.69841241025,38766.66132946063,200000.0,4154.322903964713,296947.26941837854,279445.04589821724,0
39,541489.9771897346,1,79362.60790578567,8376.524415213826,0.0,32722.815818536077,22140.664819100868,21635.599547228416,0
35,1411814.3024422894,0,99960.94021191793,7809.823936691251,200000.0,4088.709234200193,195050.7602140838,175713.85695737117,1
31,1740814.9693527129,1,145456.0822752947,26239.90068599651,0.0,33305.99536655288,301149.8837753233,309289.9778108427,0
34,1293834.4538218246,0,128359.58228262345,29817.03825550515,200000.0,1928.672256656383,105244.4432506179,114670.33890320007,0
52,1065669.9310815053,0,95449.02797588971,31617.05203664541,200000.0,42930.63400387334,77089.75075445074,67236.34150775263,1
51,2345670.08717675,1,123024.96482149465,37283.702101188916,0.0,41055.63699852163,461056.18258308404,530069.2019237495,0
24,1544416.0603883627,0,140925.11819023173,14746.574388060497,200000.0,55849.02558412488,186460.9849875811,164612.3359514046,1
51,1555362.1736616243,0,128730.71997780402,31130.386092622775,200000.0,40830.0341540943,140570.19715886546,158625.21559120627,0
27,976402.3540499735,1,52028.32356841174,9406.956040316134,0.0,64819.94136457513,99697.91545492924,93267.25418511873,0
50,1255055.6016815044,1,125419.38300861605,10949.885452728115,0.0,54817.32298520493,147163.72802127324,144708.52148128793,0
29,1140863.7482512388,0,123341.15609041406,3365.4444186940636,200000.0,9285.956422560255,99850.0320751396,83243.77963372908,1
54,1931590.0920557212,0,137459.05645050821,37350.029306936514,200000.0,18583.123181426363,291488.6250425715,295695.703260574,0
38,1701853.4483704208,0,92469.28178976898,25349.6485192792,200000.0,1836.1418438155486,277253.2930883254,233959.08404140273,1
32,1271774.5228773882,1,128974.42669009519,11909.2852799781,0.0,27029.38011009651,143316.26254810477,144570.67681096427,0
34,1724200.0954664857,0,81915.94844935914,27811.88628501452,200000.0,35667.537763861525,246019.79751241548,225997.509341286,0
32,1398591.9417035691,0,128732.27104450372,17712.009931689376,200000.0,66216.23741474465,148404.08284026646,138014.17633971613,0
52,1593796.2871914166,0,147230.611275699,41860.49551446342,200000.0,36558.720259727284,163300.41762009633,185514.2283741557,0
49,1591905.5548742826,1,92207.17863747322,26407.3940397682,0.0,54671.96293600629,272235.03031172504,245217.45285547976,1
27,1668106.8841918395,1,101790.98409733063,1490.5361426913066,0.0,18761.680881503085,264384.9201588628,286430.4201959583,0
37,1619860.7693586985,1,120801.01004199858,49254.76431698695,0.0,10721.09060811822,259028.56516710258,262718.62398701627,0
25,1668419.8604659636,0,131267.6532100079,3714.926911796712,200000.0,56758.5377678377,249709.2048233998,222206.63189017776,1
56,2002323.3241942297,1,104105.9973283174,34797.90944500349,0.0,17319.760176221396,467580.6790414423,396083.6944075507,1
47,1756225.1012294097,0,126498.12839980963,21862.79196013052,200000.0,60993.45823697744,271488.5509537116,259566.33693824854,0
33,1365239.2949096162,0,142949.51547754332,12465.890326004814,200000.0,11889.491298437415,135801.6441022115,131618.2150283562,0
32,1460818.9016059302,1,130859.11510569834,33822.91172314515,0.0,59611.05787105749,226886.47892689944,220981.15620284615,0
58,1992068.2351988265,0,129771.59023215709,6294.86768524935,200000.0,54099.33060521151,312831.0242838117,275428.4850329935,1
46,1544968.9819792858,0,106737.94608916312,42912.334922824586,200000.0,42785.44711984227,229580.46716968087,191701.95708614337,1
39,1350392.63305716,1,143800.05161867407,12530.599295656608,0.0,59515.44744758313,191472.98300402248,178653.37671192712,0
40,1247544.6631479857,0,99412.60593727544,18072.682919198363,134140.86200476997,23149.708251772307,110773.95377468,112744.97848265612,0
44,1609215.243266499,0,94369.62496337904,31632.181815209813,200000.0,11622.390196577144,184757.46516847145,199407.42841465498,0
59,1158057.2789817695,0,105495.67536085527,51.46577826833365,200000.0,10992.847257311894,88863.98544505893,96634.62481098817,0
39,2013918.1695337226,0,125510.93545169459,23637.430719443353,200000.0,18925.123967099287,341256.26004061586,296834.179007983,1
47,1084872.6584971682,1,140317.45903361548,44712.446075083564,0.0,31235.8992526037,129589.15585405202,108232.39177718211,1
27,2091227.0902077686,0,89245.51476431219,34020.782063681814,200000.0,61321.60055568587,404832.1473679428,369947.3500477744,0
25,1385907.8736510205,1,136966.1524082114,19395.018246931726,0.0,6267.495651041556,221781.11225748406,187229.71575143724,1
50,1069305.0585489376,0,136897.63762682967,33021.22140721761,200000.0,64066.94311043246,46452.55646984865,47766.201693747644,0
55,1575670.2954261506,0,121084.35496130603,46828.471245166984,200000.0,64784.629723806036,206024.24327190517,192607.52444555215,0
38,1118784.3367142843,0,133245.35577046179,9390.265841799166,142644.90317073313,50906.547346850544,80760.20147882418,78477.32789181457,0
37,1513748.704412104,1,92731.64887061111,26590.400441933365,0.0,63019.85295381627,209619.46055864944,205770.24917729475,0
23,1268982.587360267,0,91871.02005744993,11736.879060654765,200000.0,53899.06411245735,112935.96205764875,105416.5202196582,0
55,1878029.3071476365,1,140396.0023890109,42711.23195853522,0.0,36981.06756090275,353003.09477915615,368241.4468871528,0
29,1554699.843975053,0,114870.39060641968,36052.51258007816,200000.0,42052.5158358161,204705.3803929948,190562.2648008492,0
34,1024599.6671701861,1,97215.60499769944,40053.79601247469,0.0,43975.713353430794,103721.98252905934,95552.12874481897,0
29,1261185.3838295978,1,128211.12503244265,47150.592624658304,0.0,8882.529668817764,165200.1209555663,144577.61775917502,1
51,1781978.8998372518,1,142431.26168539547,11615.43881910908,0.0,13513.78962622573,344004.2241825482,311127.81569201476,1
53,2014836.8415161902,1,124262.58521609749,2435.9585757873947,0.0,36635.81067091126,330956.02226478985,344057.36115644296,0
57,1481890.0770129266,0,104314.1530058012,14545.18600844632,200000.0,8065.981893965926,186579.10100402852,185138.7196770179,0
51,1082241.3752524385,1,113826.64357051102,19956.965431413508,0.0,67548.55072322777,83489.49053156674,93584.20655754057,0
22,1921614.5243403553,0,132658.86226617376,31257.99033364332,200000.0,35498.90949600952,272654.50685645716,290041.648598507,0
38,1780225.46995735,0,84725.08602106712,39885.22812378552,200000.0,26606.03013691417,272764.0608758998,264221.5736890947,0
41,2022615.8337210198,0,95201.51611695095,17490.164402344144,200000.0,11027.802631409144,266769.14284445107,301343.3933829189,0
45,1616083.6473685226,0,112380.8230654613,23674.849336846455,200000.0,29157.372823263042,240691.63426144878,229292.9752098392,0
43,1291761.233681243,0,122296.86748679691,39273.363299309596,170996.97436226212,21169.83308947842,108377.69317136887,109849.93461015262,0
50,1706755.3941582318,0,103741.59137296272,11266.436316438767,192070.151194915,6154.901984142424,192645.8728184353,223443.49237367886,0
43,1630531.6893766327,0,100887.36453089165,10856.596396921592,200000.0,67690.37066666149,223544.8663664669,223086.03225916164,0
30,1270050.5232615862,0,82896.8936989805,29461.649491501685,200000.0,18548.46672342627,100370.95641425003,105831.98619817472,0
58,1579455.4335389624,0,82282.12404360133,21802.841525893353,200000.0,48332.9169493467,152856.6599831274,175004.9182584815,0
31,1421989.6444711813,1,99508.63980119779,47444.84015177176,0.0,6392.575127569592,200500.93056248315,210460.01385804635,0
57,1797415.1379934722,1,117135.427006268,17851.527149228903,0.0,63921.83065287407,270621.9362536617,283988.33177013946,0
58,1696802.764126174,1,118946.00475117881,37977.78017534165,0.0,41352.60160924039,306443.9593459814,314535.12871277024,0
49,1079363.442687524,0,114581.92450068082,29154.637173201787,122772.47107890128,45981.04002636285,69203.72377205302,70741.19600390381,0
49,1039030.9682556037,0,108691.6478801984,2728.8045974838137,186859.4368607361,54724.905246820796,56804.74645532491,56780.89696391937,0
42,1464075.5305705785,1,97660.41124829245,4219.277400472421,0.0,42414.07300655585,216017.53018447064,244866.37811587125,0
45,1513127.7141517263,1,108048.61021149476,10157.824409499512,0.0,4963.522088927894,197877.9874701939,232292.8125402148,0
23,1804390.7096367306,1,89713.19757698594,7157.631142451299,0.0,30070.769654250682,410051.84178319183,370215.68936503684,1
29,1705321.5642247556,0,88068.14603182257,16468.57448222213,200000.0,18342.10653318013,226922.65978705048,234406.97993664944,0
48,2083474.257285097,0,100996.0279769654,28949.44579993451,200000.0,34070.19144768287,332951.69531942636,312699.957318702,0
43,1313122.614289828,1,149674.41574990537,30118.127150369313,0.0,28302.761317721663,135262.40615680086,141271.7995516041,0
58,1290285.5722291172,0,102854.78632614789,29388.389258136995,192562.64290304095,57857.31821091933,123504.3021321672,103397.12196093296,1
48,1116074.3977419825,0,145551.94732485735,5880.4317316577035,200000.0,17293.328654683966,72838.94999254814,75842.4121662124,0
50,1799762.845910032,1,107458.35020373858,30011.270543024802,0.0,14091.074149456388,305359.2386185149,287595.73263676505,0
24,1508700.8736063843,1,110730.69938397265,20487.34434286925,0.0,67066.04068154024,211354.6702304489,228001.0405624704,0
34,758558.5932153414,0,101735.65948820066,45152.63326263635,131968.16163989552,66466.16297224257,20953.71428353947,20319.130910898664,0
31,1580866.1510831572,0,86554.68292132198,45599.20980538472,200000.0,69542.54754423207,187719.6108094869,178310.89683899155,0
57,1606388.0671268282,1,92761.93265155476,38408.69133419197,0.0,39786.6405682436,225547.1028096734,246772.38724899918,0
30,1442261.2229008626,0,148168.81854826503,35155.35755496121,161766.9787076371,7920.077241229899,139951.38317418125,156671.456180016,0
48,1618661.941183367,1,115414.21379724862,5747.635865873652,0.0,61611.7418516038,291622.31804887904,244904.26909037115,1
55,1011905.7203097118,1,83101.67775460413,4234.71057933486,0.0,10158.04889803484,117113.3971616681,100730.25867803679,1
22,2156412.733640011,1,83316.65131392353,42041.684545704295,0.0,10891.602822040928,523131.10876269493,483922.0521935256,0
53,1652103.770430369,1,143506.84786441748,21350.790822872757,0.0,13537.829724026156,306818.84781439655,266481.77010408515,1
46,790520.4467685511,0,108602.85806028459,22568.113760047305,189523.80966230793,45739.3184775165,17219.86649770949,19491.69949617665,0
50,1497641.1602679563,0,112087.93748615701,42389.65450065152,170097.50375539582,7503.933725912574,184868.65877162438,167259.31584748125,1
28,1662688.0798608458,0,91425.54601612191,31071.547953039415,200000.0,54479.71403082362,195662.9333056507,205969.3250788149,0
24,1054827.1700307806,0,138119.92244537358,8970.362045105285,167867.46798364705,4077.6117170637926,81886.88517222983,78826.62914150817,0
41,1713452.111605375,0,102722.00750957553,10550.661449368026,177168.9777285811,7731.2592470274085,252612.4710513417,226014.03804191126,1
41,2172370.249203466,0,109334.08790641668,318.8584517417381,200000.0,30414.099916657,329194.11437939043,382020.80488512595,0
51,1242252.3757801882,1,127773.34653345226,35533.504697078235,0.0,26542.005136493048,154131.1683101337,140991.67948927637,0
56,1671375.4783479776,0,104737.88473853581,24280.582924724255,200000.0,69279.57878782038,236847.7587559133,236327.04126773274,0
56,1583439.4395968788,0,124006.89486888051,47498.195641851584,200000.0,67680.47697030923,159642.01751137312,159024.12844017718,0
48,1887315.9999249526,0,141969.7897309809,35700.6400624134,200000.0,13277.72651489379,338021.757087141,289514.3922198609,1
47,1456463.238150343,0,135816.1288142134,5157.633038328336,157146.93470143678,66266.58815549238,166968.4810663068,145075.47041150983,1
35,1073313.3494552523,0,106712.77517070124,8077.072996963475,166372.21241039032,48458.33328083763,66543.4510417525,76474.69941068688,0
38,1861672.8987898827,0,100155.55882926144,25086.232339166298,193419.16499317554,28619.021587326377,309414.562337398,290145.8595122533,0
39,1097095.7637119426,0,99985.73141176913,46243.70843313663,188291.2941108831,51774.16525126589,61866.35188991708,61709.23046208404,0
50,2223544.551157178,1,104401.38052636082,12362.554494189077,0.0,63009.86759945827,395988.6551431901,444314.4932248247,0
41,1724307.7396060668,1,114546.18907073405,41279.01009562196,0.0,12609.90876592825,340024.3740366607,296222.5433764809,1
48,1260442.905353854,1,109161.82364857601,15613.621006783756,0.0,13718.898296436279,138532.8235451254,158318.0023121034,0
39,1943460.6450025032,0,89310.28146913605,13494.859477788907,200000.0,28610.453355936228,257626.01911590237,299135.8825699125,0
25,1496324.3863876457,0,91441.91008337359,45069.637466524786,200000.0,11844.82399345495,148853.03226270722,161949.8451463582,0
22,1411437.7756023908,0,104005.07265787284,2362.0796036326387,200000.0,25227.823999407105,128395.06199372835,134278.79070399972,0
22,1227652.249560894,0,119344.48700412002,33037.051936692194,200000.0,45198.406894375985,71407.49586549276,81954.34170895795,0
47,748728.400187265,0,83339.75551201453,2158.375714061156,200000.0,56897.26877336983,22865.143268250486,21280.610093863725,0
41,1741757.028146731,0,114034.49454276409,40038.18932857791,200000.0,21135.445637977962,229275.47383342226,228589.13302683528,0
44,848749.2952729572,1,96489.82930867632,41470.21774777533,0.0,19721.147866338662,59204.04280806786,59545.470488217,0
31,1182682.2672594488,0,131607.41521297157,44667.82873298255,200000.0,54582.00750724243,72726.9684284446,80729.77057713887,0
32,1673137.8215401107,0,109933.9230181172,9304.50307970302,200000.0,26671.83582017564,231103.30330530307,230360.12025998454,0
26,1299729.4394017942,0,88710.8567532661,6224.9077963200225,200000.0,57293.2757508189,127503.52674377685,129240.77077203183,0
22,1562860.7483163795,0,117112.23388369862,25176.75232790668,200000.0,69536.62242304493,185695.50140283915,188662.22393520846,0
38,1014521.8744201388,1,106702.83447956828,13581.631078002798,0.0,68576.80731886018,90328.3358413781,97494.31899889151,0
43,1360616.2507448394,0,89654.60928345923,30314.87361235326,200000.0,46388.08683931023,101891.88294790381,115385.91137405003,0
55,1565354.2819832752,0,148727.20469753875,25687.36452853787,200000.0,26264.92479642154,175075.91483845626,186004.06748070332,0
50,1119410.9936257112,0,105882.87724960715,7242.605511271338,112716.71888860982,4584.290163373386,119569.77276114708,110350.5821797159,0
25,2174545.3910967684,0,123805.84877348616,36963.52469258856,200000.0,51662.844290194254,337738.01076356415,385755.63692313316,0
26,1245030.434847709,0,114309.02029356177,40189.21892629652,174371.14545210422,68457.70687372707,89827.87154455029,91305.7877069782,0
32,2051366.715206362,1,89997.97954517363,48152.151119710725,0.0,4758.9124250939685,434075.0310032438,421419.1069339385,0
42,1432877.7821014135,1,83888.05363607995,19776.94381805697,0.0,431.73974344481,279963.97175001557,235837.95176203872,1
56,872609.7735674585,1,86319.2473573763,16886.746774077714,0.0,58224.33376072023,76725.05882559912,66988.96616948834,1
33,1045239.676561739,0,97291.53092435199,9613.13280099692,200000.0,7158.1273426766,88897.77039865321,75928.13187742345,1
47,1570431.715572552,0,97055.77997296005,9043.25276045993,200000.0,5713.608631190563,212298.43349586372,186717.97076269882,1
40,1913110.3010233697,0,146988.33327972173,16052.664268999268,194142.94586862746,63723.5247756225,305512.9378725493,289259.421349532,0
28,2207910.8530501453,1,112324.13130179039,49090.8351177134,0.0,5569.256817031694,529355.8552151127,459799.5090329967,1
28,1551287.4914373178,1,82059.82465504824,4612.933736207814,0.0,7981.23583427983,261525.78659487734,249586.41895006585,0
47,1029102.5010021675,1,103788.99006048648,12968.310103874175,0.0,39870.15726887853,107173.38791087685,109897.55064337396,0
26,1611394.0322178982,0,120914.40795765587,4298.91984375208,200000.0,52976.99211233039,213792.22202963114,218084.1841517321,0
42,1169914.1306559388,0,102999.71929619845,13681.569636786879,161924.36920114935,27970.0581099959,97497.99330793913,93040.284447175,0
35,1656876.6484778207,0,81879.63678238996,4620.071626535249,176346.9901125597,29441.24124832733,244102.1237790046,215389.82675463255,1
25,1123410.17903778,0,111101.78858267148,25415.443337801407,186445.56577146833,44283.819100579705,71843.1537803412,80112.48989251316,0
44,664171.9051320751,0,39531.57025573001,21917.782676015817,69620.04992791124,35379.77063815469,21924.683206256534,25383.34620465794,0
41,2026742.2638479595,0,123341.2017263893,8702.516519328157,200000.0,1303.9804944402244,377682.5276453241,335315.71584167855,1
36,1409433.3074618953,1,123371.09701558817,8740.394688759307,0.0,7950.823039053991,241587.01899185142,224386.1960476774,0
50,1519864.1335266326,0,82643.13977188805,31305.45368596964,168170.92582458621,40712.00108677819,239241.55543633876,210329.9003179209,1
29,1898680.5496958087,0,100346.63831195641,19356.06694952716,200000.0,55556.37567885063,342655.75264677213,287502.2462120161,1
40,2251538.683732582,0,108958.03846173026,2809.7468366628464,200000.0,53417.22018009691,330562.8902857349,352417.0075937139,0
49,1788032.2608595828,0,118518.48685014245,46009.6299883534,200000.0,51803.95915055515,227769.96975095363,248114.84317987817,0
48,1541200.6464814446,1,100724.44007957366,20247.624290490017,0.0,53989.08313456938,242126.4467650101,249784.20822955403,0
25,1685149.150445296,0,100142.25587859788,29552.377742834407,200000.0,3111.043342716614,295558.69395626703,255389.32335529133,1
36,1382086.782685345,0,148811.06093751814,44270.59749591868,200000.0,62657.109547381195,89540.70891822211,104739.77480409326,0
56,1514445.7513958558,1,82930.39570046299,20107.94986368239,0.0,62249.81736481722,202228.2602447903,236888.26033997946,0
58,1557945.4551436736,0,149233.17898638063,41033.00197056246,200000.0,37234.67923683298,153757.6389834807,166067.34158296225,0
22,1185349.8972787466,0,83342.63587548776,45737.61123014749,173594.6456990689,17401.603258813575,102610.54149780939,104537.0864587021,0
24,1508469.4347511507,1,100183.89994562801,8703.369183168508,0.0,41452.49309470034,203504.57039021625,212910.72545802264,0
45,1646840.741001572,1,114558.3598478545,44624.62300016545,0.0,39052.01484627006,331358.71635771776,290991.9506824499,1
48,1706806.75903022,0,90030.88401100277,5991.622335318908,200000.0,15607.004538314723,273201.4409877417,250321.359109963,0
57,1674929.5129717258,0,89439.24537631068,13756.37046896665,193631.45383110474,42219.11252500684,288885.8137212025,252690.04036031364,1
55,964389.9127702503,0,53068.144193485125,40410.572382511826,200000.0,55810.58812704268,46560.77641868251,47302.6665644671,0
50,1991703.5770398628,1,148145.50285014987,45034.227414380584,0.0,56427.48053216793,391299.45978384314,369661.8226489735,0
45,1958512.4909815262,0,106608.18012121948,34206.93941865285,200000.0,4178.847559594006,362776.5568158992,352070.3074664617,0
45,1461540.6367124845,1,119619.63867884343,5241.292476124637,0.0,13801.431826872507,256073.4036267029,252002.4819596884,0
25,1682203.4780421737,1,129300.39816671524,26149.61384523763,0.0,46775.63524152368,290559.6924789878,305583.35482030286,0
24,1413378.4931565968,1,131955.52848669473,28631.70545248857,0.0,60188.23617900116,182816.70380806716,166465.28183503868,0
55,1800783.0651245867,0,128162.86764417484,14092.986500032877,200000.0,36485.195771445084,260215.12723197087,251802.32052782096,0
44,1174291.2615466523,0,103584.97352342075,49564.79034501989,127851.66745147637,49526.79678344863,75292.14946017829,85801.9463506772,0
44,2036984.23811637,0,87820.94791492437,16781.397842969865,200000.0,1475.0407459830394,286070.30386273586,336480.921806669,0
26,1780883.0447271827,1,99720.15327332476,10512.738464712962,0.0,42589.45683197795,253495.38374507736,295755.3764294989,0
52,1790173.5166275562,0,94720.66587386547,5506.801432602443,200000.0,67333.64011056212,232855.79741153325,265640.47780375415,0
27,1457978.849429673,0,89539.41134085218,18925.063043656897,200000.0,46271.02249229166,167374.7837562596,170819.53617752352,0
58,934952.5980269228,0,32204.705857645684,34630.93458230267,181781.40075227374,64559.30016202238,48570.54083983121,50753.81832418117,0
31,1853573.880048308,0,145500.809434089,11570.854664624165,200000.0,39620.66206917516,260566.32140246773,287974.3261231498,0
28,948175.4660389798,0,112893.09478908044,38477.21087317972,96282.50448552413,59036.51164431494,49601.985859357985,48138.23426482283,0
59,1858389.0640898182,0,83529.19039411185,6770.063386086355,200000.0,8691.368578000327,384943.2888991411,323600.45565323555,1
42,1191149.1132671107,0,92115.92009742813,22023.396548928537,200000.0,8645.928402077156,84466.74629580074,93205.32079880293,0
41,865180.5383877584,0,42555.042431651425,35118.68700530205,200000.0,8412.553043705619,38859.22050799554,41440.68455418165,0
